date,close,ticker
2002-10-16,52.320255279541016,SHY
2002-10-16,38.78934097290039,TLT
2002-10-17,52.27542495727539,SHY
2002-10-17,38.316856384277344,TLT
2002-10-18,52.320255279541016,SHY
2002-10-18,38.41581344604492,TLT
2002-10-21,52.20487594604492,SHY
2002-10-21,38.0423469543457,TLT
2002-10-22,52.19845962524414,SHY
2002-10-22,37.93436813354492,TLT
2002-10-23,52.23693084716797,SHY
2002-10-23,37.94788360595703,TLT
2002-10-24,52.32670211791992,SHY
2002-10-24,38.28083038330078,TLT
2002-10-25,52.41652297973633,SHY
2002-10-25,38.42033386230469,TLT
2002-10-28,52.48704528808594,SHY
2002-10-28,38.36634826660156,TLT
2002-10-29,52.60245895385742,SHY
2002-10-29,38.86582946777344,TLT
2002-10-30,52.596038818359375,SHY
2002-10-30,38.85232925415039,TLT
2002-10-31,52.68581771850586,SHY
2002-10-31,39.027828216552734,TLT
2002-11-01,52.629974365234375,SHY
2002-11-01,38.86466598510742,TLT
2002-11-04,52.57856750488281,SHY
2002-11-04,38.692867279052734,TLT
2002-11-05,52.572147369384766,SHY
2002-11-05,38.54371643066406,TLT
2002-11-06,52.59140396118164,SHY
2002-11-06,38.69738006591797,TLT
2002-11-07,52.61709213256836,SHY
2002-11-07,39.655677795410156,TLT
2002-11-08,52.597808837890625,SHY
2002-11-08,39.97665786743164,TLT
2002-11-11,52.649166107177734,SHY
2002-11-11,40.19358444213867,TLT
2002-11-12,52.66206359863281,SHY
2002-11-12,39.96309280395508,TLT
2002-11-13,52.66844940185547,SHY
2002-11-13,40.0489616394043,TLT
2002-11-14,52.540035247802734,SHY
2002-11-14,39.21719741821289,TLT
2002-11-15,52.56566619873047,SHY
2002-11-15,39.375450134277344,TLT
2002-11-18,52.56566619873047,SHY
2002-11-18,39.55170822143555,TLT
2002-11-19,52.55290603637695,SHY
2002-11-19,39.69635009765625,TLT
2002-11-20,52.50790023803711,SHY
2002-11-20,39.307621002197266,TLT
2002-11-21,52.437252044677734,SHY
2002-11-21,38.927940368652344,TLT
2002-11-22,52.41799545288086,SHY
2002-11-22,38.89179611206055,TLT
2002-11-25,52.450130462646484,SHY
2002-11-25,38.819480895996094,TLT
2002-11-26,52.546424865722656,SHY
2002-11-26,39.307621002197266,TLT
2002-11-27,52.45649337768555,SHY
2002-11-27,38.421688079833984,TLT
2002-11-29,52.482215881347656,SHY
2002-11-29,38.670291900634766,TLT
2002-12-02,52.50151443481445,SHY
2002-12-02,38.7061653137207,TLT
2002-12-03,52.520835876464844,SHY
2002-12-03,38.76063919067383,TLT
2002-12-04,52.55295181274414,SHY
2002-12-04,38.960445404052734,TLT
2002-12-05,52.598018646240234,SHY
2002-12-05,39.06031036376953,TLT
2002-12-06,52.64942932128906,SHY
2002-12-06,39.12845230102539,TLT
2002-12-09,52.662353515625,SHY
2002-12-09,39.3464241027832,TLT
2002-12-10,52.655906677246094,SHY
2002-12-10,39.450870513916016,TLT
2002-12-11,52.70088577270508,SHY
2002-12-11,39.71424102783203,TLT
2002-12-12,52.720157623291016,SHY
2002-12-12,39.67790985107422,TLT
2002-12-13,52.68162155151367,SHY
2002-12-13,39.291908264160156,TLT
2002-12-16,52.655906677246094,SHY
2002-12-16,38.996803283691406,TLT
2002-12-17,52.707401275634766,SHY
2002-12-17,38.996803283691406,TLT
2002-12-18,52.79096221923828,SHY
2002-12-18,39.3010139465332,TLT
2002-12-19,52.84883499145508,SHY
2002-12-19,39.65068054199219,TLT
2002-12-20,52.82310485839844,SHY
2002-12-20,39.67790985107422,TLT
2002-12-23,52.82956314086914,SHY
2002-12-23,39.686973571777344,TLT
2002-12-24,52.88744354248047,SHY
2002-12-24,39.90948486328125,TLT
2002-12-26,52.92605972290039,SHY
2002-12-26,39.986698150634766,TLT
2002-12-27,52.99040603637695,SHY
2002-12-27,40.427146911621094,TLT
2002-12-30,52.996826171875,SHY
2002-12-30,40.52251052856445,TLT
2002-12-31,53.03483200073242,SHY
2002-12-31,40.420249938964844,TLT
2003-01-02,52.835060119628906,SHY
2003-01-02,39.37517166137695,TLT
2003-01-03,52.84153366088867,SHY
2003-01-03,39.466468811035156,TLT
2003-01-06,52.80928039550781,SHY
2003-01-06,39.36152648925781,TLT
2003-01-07,52.847965240478516,SHY
2003-01-07,39.502967834472656,TLT
2003-01-08,52.893062591552734,SHY
2003-01-08,39.699214935302734,TLT
2003-01-09,52.796451568603516,SHY
2003-01-09,38.93706512451172,TLT
2003-01-10,52.86725616455078,SHY
2003-01-10,39.037479400634766,TLT
2003-01-13,52.85445022583008,SHY
2003-01-13,39.10139083862305,TLT
2003-01-14,52.87372589111328,SHY
2003-01-14,39.23828125,TLT
2003-01-15,52.893062591552734,SHY
2003-01-15,39.42994689941406,TLT
2003-01-16,52.92531204223633,SHY
2003-01-16,39.4847412109375,TLT
2003-01-17,52.912376403808594,SHY
2003-01-17,39.680938720703125,TLT
2003-01-21,52.976810455322266,SHY
2003-01-21,39.90910720825195,TLT
2003-01-22,53.01548767089844,SHY
2003-01-22,40.1053466796875,TLT
2003-01-23,52.98325729370117,SHY
2003-01-23,39.90910720825195,TLT
2003-01-24,52.976810455322266,SHY
2003-01-24,40.14646911621094,TLT
2003-01-27,52.976810455322266,SHY
2003-01-27,40.000396728515625,TLT
2003-01-28,52.989768981933594,SHY
2003-01-28,40.000396728515625,TLT
2003-01-29,52.94462585449219,SHY
2003-01-29,39.7813606262207,TLT
2003-01-30,53.009063720703125,SHY
2003-01-30,40.078006744384766,TLT
2003-01-31,52.99615478515625,SHY
2003-01-31,40.18754959106445,TLT
2003-02-03,52.96519088745117,SHY
2003-02-03,40.246124267578125,TLT
2003-02-04,53.023284912109375,SHY
2003-02-04,40.424739837646484,TLT
2003-02-05,53.00392532348633,SHY
2003-02-05,40.07672119140625,TLT
2003-02-06,53.02971267700195,SHY
2003-02-06,40.40186309814453,TLT
2003-02-07,53.074893951416016,SHY
2003-02-07,40.493431091308594,TLT
2003-02-10,53.03620529174805,SHY
2003-02-10,40.20950698852539,TLT
2003-02-11,53.05556106567383,SHY
2003-02-11,40.20032501220703,TLT
2003-02-12,53.100704193115234,SHY
2003-02-12,40.342308044433594,TLT
2003-02-13,53.145904541015625,SHY
2003-02-13,40.562129974365234,TLT
2003-02-14,53.100704193115234,SHY
2003-02-14,40.214080810546875,TLT
2003-02-18,53.08132553100586,SHY
2003-02-18,40.26445388793945,TLT
2003-02-19,53.10714340209961,SHY
2003-02-19,40.53923416137695,TLT
2003-02-20,53.13943099975586,SHY
2003-02-20,40.6766357421875,TLT
2003-02-21,53.09425354003906,SHY
2003-02-21,40.43851089477539,TLT
2003-02-24,53.120025634765625,SHY
2003-02-24,40.63086700439453,TLT
2003-02-25,53.15227127075195,SHY
2003-02-25,40.81858444213867,TLT
2003-02-26,53.17815017700195,SHY
2003-02-26,41.102542877197266,TLT
2003-02-27,53.17815017700195,SHY
2003-02-27,41.17121505737305,TLT
2003-02-28,53.203922271728516,SHY
2003-02-28,41.4322624206543,TLT
2003-03-03,53.22134780883789,SHY
2003-03-03,41.48285675048828,TLT
2003-03-04,53.2149658203125,SHY
2003-03-04,41.510406494140625,TLT
2003-03-05,53.26018142700195,SHY
2003-03-05,41.64833068847656,TLT
2003-03-06,53.279544830322266,SHY
2003-03-06,41.48744583129883,TLT
2003-03-07,53.3312873840332,SHY
2003-03-07,41.629940032958984,TLT
2003-03-10,53.382957458496094,SHY
2003-03-10,41.846004486083984,TLT
2003-03-11,53.33768844604492,SHY
2003-03-11,41.77245330810547,TLT
2003-03-12,53.29891586303711,SHY
2003-03-12,41.92414474487305,TLT
2003-03-13,53.13742446899414,SHY
2003-03-13,41.151859283447266,TLT
2003-03-14,53.18906784057617,SHY
2003-03-14,41.3541374206543,TLT
2003-03-17,53.12450408935547,SHY
2003-03-17,40.85765075683594,TLT
2003-03-18,53.079261779785156,SHY
2003-03-18,40.471519470214844,TLT
2003-03-19,53.06633377075195,SHY
2003-03-19,40.17271423339844,TLT
2003-03-20,53.130943298339844,SHY
2003-03-20,40.10832977294922,TLT
2003-03-21,52.995216369628906,SHY
2003-03-21,39.556732177734375,TLT
2003-03-24,53.11152267456055,SHY
2003-03-24,40.181922912597656,TLT
2003-03-25,53.11152267456055,SHY
2003-03-25,40.13593673706055,TLT
2003-03-26,53.1761589050293,SHY
2003-03-26,40.21864318847656,TLT
2003-03-27,53.18906784057617,SHY
2003-03-27,40.24624252319336,TLT
2003-03-28,53.26018142700195,SHY
2003-03-28,40.338218688964844,TLT
2003-03-31,53.29891586303711,SHY
2003-03-31,40.86687088012695,TLT
2003-04-01,53.28730010986328,SHY
2003-04-01,40.750492095947266,TLT
2003-04-02,53.22909164428711,SHY
2003-04-02,40.325782775878906,TLT
2003-04-03,53.26140213012695,SHY
2003-04-03,40.30268478393555,TLT
2003-04-04,53.24846649169922,SHY
2003-04-04,40.18730926513672,TLT
2003-04-07,53.21611404418945,SHY
2003-04-07,40.09492492675781,TLT
2003-04-08,53.26784896850586,SHY
2003-04-08,40.41812515258789,TLT
2003-04-09,53.300262451171875,SHY
2003-04-09,40.53813934326172,TLT
2003-04-10,53.22909164428711,SHY
2003-04-10,40.3488883972168,TLT
2003-04-11,53.20314407348633,SHY
2003-04-11,40.28421401977539,TLT
2003-04-14,53.157894134521484,SHY
2003-04-14,40.173431396484375,TLT
2003-04-15,53.19671630859375,SHY
2003-04-15,40.39043045043945,TLT
2003-04-16,53.20314407348633,SHY
2003-04-16,40.556617736816406,TLT
2003-04-17,53.157894134521484,SHY
2003-04-17,40.621246337890625,TLT
2003-04-21,53.190189361572266,SHY
2003-04-21,40.533504486083984,TLT
2003-04-22,53.18374252319336,SHY
2003-04-22,40.51047897338867,TLT
2003-04-23,53.22256088256836,SHY
2003-04-23,40.59354019165039,TLT
2003-04-24,53.27438735961914,SHY
2003-04-24,40.958274841308594,TLT
2003-04-25,53.326107025146484,SHY
2003-04-25,41.050594329833984,TLT
2003-04-28,53.313194274902344,SHY
2003-04-28,40.98593521118164,TLT
2003-04-29,53.27438735961914,SHY
2003-04-29,40.91670227050781,TLT
2003-04-30,53.38432693481445,SHY
2003-04-30,41.29526901245117,TLT
2003-05-01,53.38435745239258,SHY
2003-05-01,41.31523895263672,TLT
2003-05-02,53.32602310180664,SHY
2003-05-02,40.99033737182617,TLT
2003-05-05,53.36490249633789,SHY
2003-05-05,41.208465576171875,TLT
2003-05-06,53.44265365600586,SHY
2003-05-06,41.41269302368164,TLT
2003-05-07,53.45562744140625,SHY
2003-05-07,41.89537811279297,TLT
2003-05-08,53.42966842651367,SHY
2003-05-08,41.997459411621094,TLT
2003-05-09,53.41674041748047,SHY
2003-05-09,42.039222717285156,TLT
2003-05-12,53.45562744140625,SHY
2003-05-12,42.303749084472656,TLT
2003-05-13,53.44265365600586,SHY
2003-05-13,42.39659881591797,TLT
2003-05-14,53.47501754760742,SHY
2003-05-14,43.04636764526367,TLT
2003-05-15,53.45562744140625,SHY
2003-05-15,43.18100357055664,TLT
2003-05-16,53.513912200927734,SHY
2003-05-16,43.49654006958008,TLT
2003-05-19,53.52689743041992,SHY
2003-05-19,43.3480224609375,TLT
2003-05-20,53.59819412231445,SHY
2003-05-20,43.98849868774414,TLT
2003-05-21,53.52689743041992,SHY
2003-05-21,43.98386764526367,TLT
2003-05-22,53.54632568359375,SHY
2003-05-22,44.37369155883789,TLT
2003-05-23,53.565773010253906,SHY
2003-05-23,44.4850959777832,TLT
2003-05-27,53.54632568359375,SHY
2003-05-27,43.682186126708984,TLT
2003-05-28,53.57874298095703,SHY
2003-05-28,43.607940673828125,TLT
2003-05-29,53.59819412231445,SHY
2003-05-29,43.98849868774414,TLT
2003-05-30,53.57874298095703,SHY
2003-05-30,43.90498733520508,TLT
2003-06-02,53.550838470458984,SHY
2003-06-02,43.582462310791016,TLT
2003-06-03,53.654685974121094,SHY
2003-06-03,43.93203353881836,TLT
2003-06-04,53.700096130371094,SHY
2003-06-04,44.06248092651367,TLT
2003-06-05,53.667640686035156,SHY
2003-06-05,43.717613220214844,TLT
2003-06-06,53.654685974121094,SHY
2003-06-06,43.87605667114258,TLT
2003-06-09,53.72599411010742,SHY
2003-06-09,44.16969680786133,TLT
2003-06-10,53.7844123840332,SHY
2003-06-10,44.69636535644531,TLT
2003-06-11,53.74546432495117,SHY
2003-06-11,44.64042282104492,TLT
2003-06-12,53.7779426574707,SHY
2003-06-12,44.99000549316406,TLT
2003-06-13,53.8233757019043,SHY
2003-06-13,45.29297637939453,TLT
2003-06-16,53.75849533081055,SHY
2003-06-16,44.86414337158203,TLT
2003-06-17,53.68062210083008,SHY
2003-06-17,44.50993728637695,TLT
2003-06-18,53.68708801269531,SHY
2003-06-18,43.941349029541016,TLT
2003-06-19,53.739009857177734,SHY
2003-06-19,43.85740661621094,TLT
2003-06-20,53.72599411010742,SHY
2003-06-20,43.69432830810547,TLT
2003-06-23,53.7779426574707,SHY
2003-06-23,43.95526885986328,TLT
2003-06-24,53.81688690185547,SHY
2003-06-24,44.360774993896484,TLT
2003-06-25,53.7065544128418,SHY
2003-06-25,43.652347564697266,TLT
2003-06-26,53.609188079833984,SHY
2003-06-26,43.06509017944336,TLT
2003-06-27,53.62221145629883,SHY
2003-06-27,42.911312103271484,TLT
2003-06-30,53.667640686035156,SHY
2003-06-30,43.111717224121094,TLT
2003-07-01,53.668941497802734,SHY
2003-07-01,42.89789962768555,TLT
2003-07-02,53.69487380981445,SHY
2003-07-02,43.00552749633789,TLT
2003-07-03,53.63644027709961,SHY
2003-07-03,42.387908935546875,TLT
2003-07-07,53.62351989746094,SHY
2003-07-07,42.1165771484375,TLT
2003-07-08,53.60396957397461,SHY
2003-07-08,42.15400314331055,TLT
2003-07-09,53.61697006225586,SHY
2003-07-09,42.28970718383789,TLT
2003-07-10,53.66244888305664,SHY
2003-07-10,42.275665283203125,TLT
2003-07-11,53.681915283203125,SHY
2003-07-11,42.47684097290039,TLT
2003-07-14,53.63644027709961,SHY
2003-07-14,41.990264892578125,TLT
2003-07-15,53.571495056152344,SHY
2003-07-15,41.00778579711914,TLT
2003-07-16,53.57795715332031,SHY
2003-07-16,41.2416877746582,TLT
2003-07-17,53.54548263549805,SHY
2003-07-17,41.1153450012207,TLT
2003-07-18,53.53898620605469,SHY
2003-07-18,41.0311393737793,TLT
2003-07-21,53.448062896728516,SHY
2003-07-21,40.16091537475586,TLT
2003-07-22,53.50001907348633,SHY
2003-07-22,40.35743713378906,TLT
2003-07-23,53.52600860595703,SHY
2003-07-23,40.493133544921875,TLT
2003-07-24,53.51949691772461,SHY
2003-07-24,40.13756561279297,TLT
2003-07-25,53.54548263549805,SHY
2003-07-25,40.029911041259766,TLT
2003-07-28,53.47404861450195,SHY
2003-07-28,39.49189376831055,TLT
2003-07-29,53.428565979003906,SHY
2003-07-29,38.953857421875,TLT
2003-07-30,53.45451736450195,SHY
2003-07-30,39.393653869628906,TLT
2003-07-31,53.3961067199707,SHY
2003-07-31,38.80882263183594,TLT
2003-08-01,53.33880615234375,SHY
2003-08-01,38.779659271240234,TLT
2003-08-04,53.423423767089844,SHY
2003-08-04,39.113365173339844,TLT
2003-08-05,53.325843811035156,SHY
2003-08-05,38.55405807495117,TLT
2003-08-06,53.37782287597656,SHY
2003-08-06,39.31547164916992,TLT
2003-08-07,53.436397552490234,SHY
2003-08-07,39.47998046875,TLT
2003-08-08,53.44944381713867,SHY
2003-08-08,39.3201789855957,TLT
2003-08-11,53.37782287597656,SHY
2003-08-11,39.12276840209961,TLT
2003-08-12,53.46892166137695,SHY
2003-08-12,38.93946075439453,TLT
2003-08-13,53.36488342285156,SHY
2003-08-13,38.18751907348633,TLT
2003-08-14,53.35185623168945,SHY
2003-08-14,38.56351089477539,TLT
2003-08-15,53.39084243774414,SHY
2003-08-15,38.53999328613281,TLT
2003-08-18,53.38433837890625,SHY
2003-08-18,38.71855163574219,TLT
2003-08-19,53.44944381713867,SHY
2003-08-19,39.31547164916992,TLT
2003-08-20,53.410400390625,SHY
2003-08-20,39.103965759277344,TLT
2003-08-21,53.33232498168945,SHY
2003-08-21,39.00997543334961,TLT
2003-08-22,53.319297790527344,SHY
2003-08-22,39.183860778808594,TLT
2003-08-25,53.29328536987305,SHY
2003-08-25,38.87839126586914,TLT
2003-08-26,53.35185623168945,SHY
2003-08-26,39.183860778808594,TLT
2003-08-27,53.29981231689453,SHY
2003-08-27,39.00526809692383,TLT
2003-08-28,53.37782287597656,SHY
2003-08-28,39.40947341918945,TLT
2003-08-29,53.371307373046875,SHY
2003-08-29,39.31547164916992,TLT
2003-09-02,53.30167007446289,SHY
2003-09-02,38.740455627441406,TLT
2003-09-03,53.34074020385742,SHY
2003-09-03,38.80183410644531,TLT
2003-09-04,53.412418365478516,SHY
2003-09-04,39.018978118896484,TLT
2003-09-05,53.5947380065918,SHY
2003-09-05,39.689369201660156,TLT
2003-09-08,53.52964401245117,SHY
2003-09-08,39.27864074707031,TLT
2003-09-09,53.62079620361328,SHY
2003-09-09,39.5619010925293,TLT
2003-09-10,53.653350830078125,SHY
2003-09-10,39.963233947753906,TLT
2003-09-11,53.61425018310547,SHY
2003-09-11,39.70354461669922,TLT
2003-09-12,53.65987777709961,SHY
2003-09-12,39.977386474609375,TLT
2003-09-15,53.71196365356445,SHY
2003-09-15,39.915992736816406,TLT
2003-09-16,53.71856689453125,SHY
2003-09-16,39.85462951660156,TLT
2003-09-17,53.71196365356445,SHY
2003-09-17,40.35032272338867,TLT
2003-09-18,53.65987777709961,SHY
2003-09-18,40.378665924072266,TLT
2003-09-19,53.65987777709961,SHY
2003-09-19,40.42586135864258,TLT
2003-09-22,53.679405212402344,SHY
2003-09-22,40.1048469543457,TLT
2003-09-23,53.692405700683594,SHY
2003-09-23,40.378665924072266,TLT
2003-09-24,53.725006103515625,SHY
2003-09-24,40.72798156738281,TLT
2003-09-25,53.73150634765625,SHY
2003-09-25,40.93101119995117,TLT
2003-09-26,53.79667282104492,SHY
2003-09-26,41.29926681518555,TLT
2003-09-29,49.92286682128906,AGG
2003-09-29,53.770591735839844,SHY
2003-09-29,40.96876907348633,TLT
2003-09-30,50.18183517456055,AGG
2003-09-30,53.88132858276367,SHY
2003-09-30,41.648597717285156,TLT
2003-10-01,50.157405853271484,AGG
2003-10-01,53.889801025390625,SHY
2003-10-01,41.490745544433594,TLT
2003-10-02,50.07921600341797,AGG
2003-10-02,53.889801025390625,SHY
2003-10-02,41.30111312866211,TLT
2003-10-03,49.7176399230957,AGG
2003-10-03,53.75288391113281,SHY
2003-10-03,40.43352508544922,TLT
2003-10-06,49.79096984863281,AGG
2003-10-06,53.79199981689453,SHY
2003-10-06,40.60895919799805,TLT
2003-10-07,49.619911193847656,AGG
2003-10-07,53.73985290527344,SHY
2003-10-07,40.13962936401367,TLT
2003-10-08,49.742069244384766,AGG
2003-10-08,53.73985290527344,SHY
2003-10-08,40.13013458251953,TLT
2003-10-09,49.56618118286133,AGG
2003-10-09,53.73332977294922,SHY
2003-10-09,39.84567642211914,TLT
2003-10-10,49.839805603027344,AGG
2003-10-10,53.76591110229492,SHY
2003-10-10,40.08274841308594,TLT
2003-10-13,49.619911193847656,AGG
2003-10-13,53.77240753173828,SHY
2003-10-13,39.92628860473633,TLT
2003-10-14,49.52216339111328,AGG
2003-10-14,53.72026824951172,SHY
2003-10-14,39.65134048461914,TLT
2003-10-15,49.40006637573242,AGG
2003-10-15,53.65504455566406,SHY
2003-10-15,39.45695114135742,TLT
2003-10-16,49.26812744140625,AGG
2003-10-16,53.531166076660156,SHY
2003-10-16,39.30048751831055,TLT
2003-10-17,49.50263595581055,AGG
2003-10-17,53.59636306762695,SHY
2003-10-17,39.60393142700195,TLT
2003-10-20,49.47338104248047,AGG
2003-10-20,53.60285949707031,SHY
2003-10-20,39.7366828918457,TLT
2003-10-21,49.57103729248047,AGG
2003-10-21,53.61595153808594,SHY
2003-10-21,39.88364791870117,TLT
2003-10-22,49.79096984863281,AGG
2003-10-22,53.674598693847656,SHY
2003-10-22,40.272377014160156,TLT
2003-10-23,49.66880416870117,AGG
2003-10-23,53.66157531738281,SHY
2003-10-23,39.97843551635742,TLT
2003-10-24,49.91310119628906,AGG
2003-10-24,53.7267951965332,SHY
2003-10-24,40.42409133911133,TLT
2003-10-27,49.81536865234375,AGG
2003-10-27,53.66813278198242,SHY
2003-10-27,40.343482971191406,TLT
2003-10-28,50.01080322265625,AGG
2003-10-28,53.759376525878906,SHY
2003-10-28,40.556785583496094,TLT
2003-10-29,49.79096984863281,AGG
2003-10-29,53.70070266723633,SHY
2003-10-29,40.19176483154297,TLT
2003-10-30,49.79096984863281,AGG
2003-10-30,53.65504455566406,SHY
2003-10-30,40.01163101196289,TLT
2003-10-31,49.71275329589844,AGG
2003-10-31,53.66157531738281,SHY
2003-10-31,40.3861198425293,TLT
2003-11-03,49.62400436401367,AGG
2003-11-03,53.62957763671875,SHY
2003-11-03,40.19477844238281,TLT
2003-11-04,49.72205352783203,AGG
2003-11-04,53.66875457763672,SHY
2003-11-04,40.42327117919922,TLT
2003-11-05,49.72205352783203,AGG
2003-11-05,53.616519927978516,SHY
2003-11-05,40.147159576416016,TLT
2003-11-06,49.452430725097656,AGG
2003-11-06,53.55779266357422,SHY
2003-11-06,39.7711296081543,TLT
2003-11-07,49.476890563964844,AGG
2003-11-07,53.51207733154297,SHY
2003-11-07,39.74735641479492,TLT
2003-11-10,49.5700798034668,AGG
2003-11-10,53.52511215209961,SHY
2003-11-10,39.713985443115234,TLT
2003-11-11,49.48179244995117,AGG
2003-11-11,53.52511215209961,SHY
2003-11-11,39.7187614440918,TLT
2003-11-12,49.574981689453125,AGG
2003-11-12,53.55779266357422,SHY
2003-11-12,40.009124755859375,TLT
2003-11-13,49.937808990478516,AGG
2003-11-13,53.675296783447266,SHY
2003-11-13,40.627960205078125,TLT
2003-11-14,49.97705078125,AGG
2003-11-14,53.74057388305664,SHY
2003-11-14,40.8993034362793,TLT
2003-11-17,50.18793487548828,AGG
2003-11-17,53.77324676513672,SHY
2003-11-17,40.961204528808594,TLT
2003-11-18,50.16337203979492,AGG
2003-11-18,53.77976989746094,SHY
2003-11-18,41.21343994140625,TLT
2003-11-19,49.92804718017578,AGG
2003-11-19,53.681827545166016,SHY
2003-11-19,40.75647735595703,TLT
2003-11-20,50.099674224853516,AGG
2003-11-20,53.786293029785156,SHY
2003-11-20,41.15155792236328,TLT
2003-11-21,50.153560638427734,AGG
2003-11-21,53.7667236328125,SHY
2003-11-21,41.17539596557617,TLT
2003-11-24,49.942745208740234,AGG
2003-11-24,53.69490051269531,SHY
2003-11-24,40.83742141723633,TLT
2003-11-25,50.13883972167969,AGG
2003-11-25,53.75366973876953,SHY
2003-11-25,41.061134338378906,TLT
2003-11-26,49.95743942260742,AGG
2003-11-26,53.69490051269531,SHY
2003-11-26,40.894527435302734,TLT
2003-11-28,49.8790283203125,AGG
2003-11-28,53.62957763671875,SHY
2003-11-28,40.52322006225586,TLT
2003-12-01,49.74229431152344,AGG
2003-12-01,53.5563850402832,SHY
2003-12-01,40.29743576049805,TLT
2003-12-02,49.72754669189453,AGG
2003-12-02,53.615238189697266,SHY
2003-12-02,40.469661712646484,TLT
2003-12-03,49.77674102783203,AGG
2003-12-03,53.5694465637207,SHY
2003-12-03,40.307029724121094,TLT
2003-12-04,49.85048294067383,AGG
2003-12-04,53.62178039550781,SHY
2003-12-04,40.397891998291016,TLT
2003-12-05,50.10123825073242,AGG
2003-12-05,53.79169845581055,SHY
2003-12-05,41.043678283691406,TLT
2003-12-08,50.10123825073242,AGG
